Corpus,Amount,Duplicates
189928798,120,"[195331585, 207945738, 195332621, 195219983, 189905943, 189863965, 189929502, 189866527, 54252065, 198175779, 189929522, 195094582, 195369532, 195094076, 195094598, 195302993, 195330130, 195292754, 195235938, 189906019, 189906530, 195220073, 195240047, 195332726, 195095159, 195331708, 195368063, 189840512, 189865602, 189905552, 195220114, 189842581, 195292826, 195330715, 195221148, 189837985, 195291809, 53300905, 195239596, 189875885, 195096239, 195368112, 54316721, 189785269, 208363703, 189905592, 189839545, 189838522, 195332284, 195305156, 195332810, 189872355, 189864675, 195305193, 189871353, 189928702, 18743550, 195224324, 195095301, 53257989, 189840651, 195303694, 195331857, 54278418, 189905683, 195305749, 54320411, 189905695, 195331878, 54380327, 189928744, 195094332, 189866830, 189865298, 54394195, 54331221, 189905755, 189928798, 195291489, 189929332, 195095930, 195068795, 189842302, 189906816, 54418310, 28716936, 54398346, 195331467, 54398858, 195304848, 189863834, 189864860, 195095457, 189929890, 195302824, 195367336, 54261672, 195094959, 54376367, 195330483, 195094453, 13240764, 189905352, 189837772, 53270479, 195331026, 186223574, 189863895, 195218905, 195332058, 189865945, 195235804, 54356441, 189839839, 189864929, 189912553, 189875179, 195219436, 54406126, 189865460]"
41400350,2,"[125017157, 41400350]"
215571517,2,"[16598568, 215571517]"
74246820,2,"[74246820, 77037324]"
199589962,2,"[27922688, 199589962]"
2695329,2,"[2695329, 32710636]"
214910628,2,"[32261465, 214910628]"
39304984,2,"[39304984, 84230209]"
8671489,2,"[8671489, 195913111]"
24112162,2,"[24112162, 4452853]"
47297658,2,"[6163673, 47297658]"
196444879,2,"[72171953, 196444879]"
108286351,2,"[215310435, 108286351]"
46764999,2,"[46764999, 137586111]"
118785163,2,"[96598882, 118785163]"
39244791,2,"[214847674, 39244791]"
189909210,2,"[189909210, 32560579]"
201198533,2,"[215460962, 201198533]"
197129096,2,"[197129096, 196751031]"
209652383,4,"[209641336, 209649458, 209642861, 209652383]"
162384228,2,"[162384228, 150042927]"
62128668,2,"[195711402, 62128668]"
104828983,50,"[105198721, 139592194, 104573570, 105288461, 196840719, 105001744, 139230991, 105724564, 106384277, 105023257, 104553245, 105453343, 106010143, 104670241, 105852962, 105833892, 105575207, 105937449, 105104299, 106200236, 105746350, 105730614, 104828983, 105748667, 105919037, 104554045, 105560512, 105477826, 105737027, 105385028, 105021890, 106015431, 105714380, 105102544, 105557585, 104655442, 105935312, 105752021, 105479389, 106134754, 105921891, 106219237, 105390693, 106377577, 104736105, 106295914, 105199600, 106288116, 105206772, 105190391]"
158538222,2,"[145768802, 158538222]"
28073834,2,"[13132953, 28073834]"
5489753,22,"[22243328, 36244739, 32144645, 46432894, 36191521, 27990050, 44975012, 21562668, 44442929, 29145014, 35032760, 41046848, 40809418, 37913689, 5489753, 11592158, 2523618, 22545507, 7713766, 20574067, 32762869, 39255550]"
122620933,2,"[209922412, 122620933]"
35365838,6,"[3260868, 32241412, 42286341, 6885866, 35365838, 36444727]"
207935700,2,"[215460784, 207935700]"
31047012,2,"[31047012, 209344766]"
46936686,2,"[214912625, 46936686]"
108841303,2,"[201971201, 108841303]"
51883546,2,"[51883546, 215149030]"
201711044,2,"[201711044, 215490063]"
214934235,2,"[51928472, 214934235]"
88924471,2,"[33481406, 88924471]"
209643373,3,"[209652720, 209676194, 209643373]"
215246954,2,"[215246954, 54082671]"
17078387,2,"[17078387, 16883501]"
210829277,2,"[210829277, 215427550]"
42259620,2,"[42259620, 30010005]"
22316247,2,"[74673540, 22316247]"
215570684,2,"[2513763, 215570684]"
71209552,2,"[71209552, 23736678]"
214284252,2,"[214284252, 213415877]"
21518943,2,"[21518943, 196596359]"
141731175,2,"[191452837, 141731175]"
6825003,2,"[215061936, 6825003]"
123039105,3,"[123039105, 189828406, 124786087]"
215195028,2,"[8273348, 215195028]"
214962469,2,"[17037881, 214962469]"
163416552,2,"[163416552, 93125603]"
138353835,2,"[60562291, 138353835]"
152539124,2,"[21408314, 152539124]"
97106031,2,"[98253668, 97106031]"
70437207,2,"[35850168, 70437207]"
12887154,2,"[214838840, 12887154]"
170477484,2,"[170477484, 170609125]"
119727791,2,"[119718132, 119727791]"
169249452,56,"[169463809, 169606145, 169837958, 169380873, 169470094, 169732880, 169642389, 169175965, 169804447, 169534368, 134303392, 169948193, 170004516, 195474343, 169187880, 169249452, 169152430, 169420335, 169259187, 169946676, 169270454, 169110711, 169167033, 169890746, 169520701, 169145665, 169793473, 169236931, 182450629, 169444294, 169462599, 170034250, 169704271, 169212241, 169205969, 169125075, 169074001, 169957461, 169718353, 169593047, 169127511, 169695579, 169065308, 169115105, 169511010, 199344357, 170074087, 169694697, 169202286, 169785457, 169212147, 169877619, 169123704, 169103225, 169780860, 169524223]"
215317205,2,"[24443395, 215317205]"
122068907,2,"[122068907, 195285799]"
214824407,2,"[342613, 214824407]"
197334535,2,"[95254690, 197334535]"
100351863,2,"[99518992, 100351863]"
201877805,2,"[198742794, 201877805]"
215600975,2,"[8052980, 215600975]"
56442670,2,"[125680858, 56442670]"
16997524,2,"[73055801, 16997524]"
7852881,2,"[7852881, 215150732]"
25702927,3,"[10086512, 25715406, 25702927]"
197333903,2,"[95160153, 197333903]"
201753859,2,"[201753859, 144123187]"
215200811,2,"[215200811, 16088556]"
214852297,2,"[214852297, 25209079]"
189797250,2,"[189797250, 21812951]"
214883426,2,"[214883426, 1811731]"
104040985,2,"[103850624, 104040985]"
47575402,2,"[47575402, 47563058]"
215710177,2,"[994641, 215710177]"
54104685,2,"[54104685, 215294935]"
73012197,2,"[22080811, 73012197]"
215613450,2,"[215613450, 41214820]"
214865720,2,"[214865720, 51863739]"
73009108,2,"[339195, 73009108]"
44955742,2,"[44955742, 46344343]"
195108717,2,"[195108717, 195143495]"
214947624,2,"[13033200, 214947624]"
53108090,2,"[215311944, 53108090]"
197300656,2,"[197300656, 196753188]"
196969555,2,"[95392097, 196969555]"
215268399,2,"[173992893, 215268399]"
159072759,2,"[200385158, 159072759]"
18807328,2,"[18807328, 73156635]"
22017300,2,"[22017300, 24223406]"
1923574,2,"[215522497, 1923574]"
196756569,2,"[196756569, 196964036]"
28168054,2,"[27119316, 28168054]"
119521903,2,"[6018514, 119521903]"
75392617,2,"[7285760, 75392617]"
201164277,2,"[78736224, 201164277]"
20406196,2,"[196708041, 20406196]"
40769557,2,"[68941649, 40769557]"
206496513,2,"[206496513, 71153335]"
215570873,2,"[215570873, 18639694]"
13488816,2,"[13488816, 23080812]"
115834959,2,"[116106781, 115834959]"
140004291,2,"[140052666, 140004291]"
15502830,2,"[215644729, 15502830]"
214979118,2,"[23633901, 214979118]"
201705096,2,"[201705096, 119234789]"
167097700,4,"[165328058, 166474003, 167097700, 198676343]"
132035324,2,"[215334721, 132035324]"
43361238,3,"[8091872, 68377764, 43361238]"
29715973,2,"[35935713, 29715973]"
201092792,2,"[201092792, 98410215]"
51656730,3,"[51656730, 51658094, 51655022]"
118436753,2,"[118436753, 118690004]"
62800202,2,"[62800202, 17886847]"
215199648,2,"[215199648, 29724801]"
94979381,2,"[197006490, 94979381]"
209616253,148,"[209637376, 209650185, 209309708, 208923150, 209310222, 209649179, 208007708, 209531422, 208927264, 209674276, 208992804, 208921639, 209614376, 209614888, 209531437, 209309745, 208922674, 209645111, 95075896, 209531961, 208924219, 209638973, 209590336, 209653315, 209615941, 209309765, 208927303, 209668694, 208997986, 209645669, 208925801, 208925804, 208995950, 211235439, 62599795, 209309300, 209650293, 209650818, 208923266, 209529476, 209309829, 208941189, 209274507, 209000077, 209650320, 209594516, 208672409, 209648801, 207923874, 209532586, 209309870, 26398382, 209309873, 209270974, 209277638, 208933063, 208921800, 209651398, 208924365, 215530194, 209607893, 208897752, 209598685, 91709156, 209401573, 209646312, 208982762, 209676011, 209646316, 209641709, 208922870, 208923383, 208922362, 65002753, 209596674, 208921348, 207923976, 208011017, 209309455, 208927503, 208924441, 209675557, 208922917, 209532206, 209529653, 208924477, 209640259, 209529159, 208921418, 209602379, 208926028, 209310036, 209644372, 209538390, 208999766, 209627989, 209616213, 207982943, 209643360, 209650529, 209529697, 209642341, 208923494, 208925030, 208922472, 209652072, 208924524, 209532268, 208662386, 209529723, 209530747, 209616253, 209532299, 208926603, 208995727, 209529233, 208681364, 209305495, 208675224, 209306008, 1641370, 209307034, 208922014, 208670114, 209044390, 208030125, 209650099, 208924596, 208996800, 209643974, 208904647, 208921548, 208976337, 209643986, 209643475, 209646036, 209530839, 209532375, 209648091, 208922587, 42690524, 208924641, 209530849, 209310180, 208028645, 209530873, 209645562, 208921597]"
